Timestamp,Contact_ID,Agent_ID,Queue_Name,Call_Duration (s),Silence_Duration (s),Silence_Pct,Max_Agitation_Score,Primary_Category,Customer_Sentiment,Agent_Quality,Compliance_Risk,Empathy_Score,FCR_Flag,Call_Summary_Transcript
2026-08-22 18:24:40,CM-58916-A,AGENT_AVERY,Enterprise_Escalations,128,22,17.2,10,Subscription_Renewal,12,90,No Risk,98,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-22 19:24:42,CM-37606-B,AGENT_TAYLOR,Tech_Support_US,360,66,18.3,10,General_Product_Query,70,75,No Risk,69,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-22 19:27:55,CM-87374-B,AGENT_JORDAN,Billing_Support_US,170,27,16.1,16,Subscription_Renewal,47,80,No Risk,74,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-22 19:31:26,CM-50088-B,AGENT_SAM,Billing_Support_US,199,32,16.1,31,General_Product_Query,19,77,No Risk,77,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-22 19:36:24,CM-76207-B,AGENT_JORDAN,Tech_Support_APAC,420,48,11.4,38,Account_Access,86,86,No Risk,87,0,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-22 19:36:49,CM-49608-C,AGENT_PAT,Tech_Support_APAC,240,12,4.9,29,Account_Access,14,74,Medium Risk,73,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-22 19:54:09,CM-79946-C,AGENT_CHRIS,Customer_Care_Global,360,40,11.2,39,Order_Tracking,73,87,No Risk,85,0,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-22 20:54:39,CM-14010-B,AGENT_CHRIS,Tech_Support_APAC,240,21,8.7,35,Order_Tracking,72,89,No Risk,83,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-22 21:11:48,CM-90120-A,AGENT_RILEY,Billing_Support_US,122,10,7.9,41,General_Product_Query,59,80,No Risk,71,1,General inquiry on API rate limits and webhook notification configurations. Agent referenced technical developer documentation.
2026-08-22 21:16:38,CM-70874-B,AGENT_CASEY,Billing_Support_US,251,53,21.1,10,Account_Access,91,80,No Risk,73,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-22 21:24:36,CM-27575-C,AGENT_AVERY,Billing_Support_US,235,18,7.7,41,Order_Tracking,59,83,No Risk,67,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-22 21:26:14,CM-75909-C,AGENT_TAYLOR,Tech_Support_APAC,240,13,5.6,14,General_Product_Query,33,97,No Risk,90,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-22 21:45:24,CM-15253-A,AGENT_CASEY,Tech_Support_APAC,148,7,4.5,24,Order_Tracking,89,87,No Risk,77,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-22 22:13:17,CM-16834-B,AGENT_PAT,Tech_Support_US,308,55,18.0,18,Subscription_Renewal,80,85,No Risk,87,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-22 22:39:41,CM-98185-A,AGENT_ALEX,Tech_Support_APAC,123,23,19.0,12,Order_Tracking,10,87,No Risk,89,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 00:01:55,CM-17899-A,AGENT_ALEX,Tech_Support_US,390,80,20.4,41,Subscription_Renewal,34,93,No Risk,97,1,Customer confirmed continuation of annual maintenance agreement and updated purchase order authorization number.
2026-08-23 00:24:06,CM-87984-C,AGENT_MORGAN,Tech_Support_APAC,399,50,12.5,30,Account_Access,61,85,No Risk,73,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-23 00:52:53,CM-50579-C,AGENT_AVERY,Tech_Support_US,234,51,21.8,21,Account_Access,23,86,No Risk,83,1,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-23 01:04:29,CM-77212-C,AGENT_JORDAN,Customer_Care_Global,220,13,6.0,33,Account_Access,19,89,No Risk,86,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-23 01:25:52,CM-71344-B,AGENT_MORGAN,Tech_Support_APAC,292,21,7.2,26,Order_Tracking,68,90,No Risk,83,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 01:49:26,CM-57167-B,AGENT_SAM,Enterprise_Escalations,171,39,22.9,10,Billing_Inquiry,12,89,No Risk,87,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 01:55:30,CM-39523-C,AGENT_CHRIS,Billing_Support_US,220,22,10.1,11,Subscription_Renewal,39,92,No Risk,89,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-23 02:28:18,CM-43169-C,AGENT_PAT,Customer_Care_Global,212,43,20.5,43,General_Product_Query,92,87,No Risk,85,1,General inquiry on API rate limits and webhook notification configurations. Agent referenced technical developer documentation.
2026-08-23 02:36:57,CM-24918-B,AGENT_PAT,Tech_Support_APAC,232,41,17.6,41,Order_Tracking,85,84,No Risk,90,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 03:03:21,CM-69405-C,AGENT_CASEY,Tech_Support_US,359,60,16.6,21,Billing_Inquiry,76,85,No Risk,82,1,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-23 03:12:57,CM-72098-C,AGENT_AVERY,Billing_Support_US,309,27,8.6,40,Order_Tracking,43,82,No Risk,74,0,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-23 03:26:45,CM-80028-A,AGENT_AVERY,Tech_Support_US,121,14,11.4,16,Order_Tracking,28,82,No Risk,68,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-23 03:31:47,CM-30415-A,AGENT_RILEY,Tech_Support_APAC,200,32,15.9,28,Billing_Inquiry,36,86,No Risk,91,1,Customer queried line-item surcharge on recent monthly statement. Agent reviewed billing schedule and credited processing variance.
2026-08-23 03:46:31,CM-45386-C,AGENT_AVERY,Tech_Support_US,178,37,20.6,42,Subscription_Renewal,23,74,No Risk,71,1,Customer confirmed continuation of annual maintenance agreement and updated purchase order authorization number.
2026-08-23 03:59:06,CM-43357-A,AGENT_MORGAN,Enterprise_Escalations,306,45,14.7,42,Billing_Inquiry,76,75,No Risk,72,1,Customer queried line-item surcharge on recent monthly statement. Agent reviewed billing schedule and credited processing variance.
2026-08-23 04:12:48,CM-27865-B,AGENT_SAM,Billing_Support_US,269,11,4.2,40,General_Product_Query,72,88,No Risk,79,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-23 04:40:10,CM-72650-A,AGENT_CHRIS,Enterprise_Escalations,285,57,20.1,21,Account_Access,53,72,No Risk,68,0,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-23 05:01:32,CM-74219-C,AGENT_PAT,Enterprise_Escalations,301,56,18.5,39,General_Product_Query,77,78,Medium Risk,90,0,General inquiry on API rate limits and webhook notification configurations. Agent referenced technical developer documentation.
2026-08-23 05:20:18,CM-39579-C,AGENT_MORGAN,Tech_Support_APAC,401,49,12.3,16,Billing_Inquiry,70,84,No Risk,75,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 05:20:30,CM-72294-B,AGENT_MORGAN,Customer_Care_Global,396,67,17.0,42,Billing_Inquiry,48,85,No Risk,85,1,Customer queried line-item surcharge on recent monthly statement. Agent reviewed billing schedule and credited processing variance.
2026-08-23 05:51:42,CM-93665-B,AGENT_CHRIS,Enterprise_Escalations,185,39,20.9,45,Order_Tracking,94,85,No Risk,81,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 05:54:38,CM-12900-A,AGENT_JORDAN,Customer_Care_Global,372,24,6.5,10,Order_Tracking,66,86,No Risk,78,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-23 05:58:32,CM-42145-C,AGENT_PAT,Customer_Care_Global,172,16,9.5,11,Billing_Inquiry,28,86,No Risk,72,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 06:21:09,CM-37770-A,AGENT_CASEY,Enterprise_Escalations,312,47,15.0,19,Order_Tracking,89,91,No Risk,98,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-23 06:29:28,CM-60789-A,AGENT_CASEY,Billing_Support_US,169,12,7.1,30,General_Product_Query,46,92,No Risk,98,1,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-23 06:59:17,CM-87250-A,AGENT_AVERY,Billing_Support_US,346,53,15.4,37,Order_Tracking,84,85,No Risk,77,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 08:11:20,CM-60126-C,AGENT_PAT,Customer_Care_Global,170,28,16.6,10,Subscription_Renewal,37,83,No Risk,74,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 08:11:35,CM-95800-C,AGENT_CHRIS,Customer_Care_Global,300,70,23.3,41,Subscription_Renewal,92,80,No Risk,75,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 08:20:46,CM-30541-C,AGENT_PAT,Enterprise_Escalations,208,16,7.6,11,Subscription_Renewal,66,90,No Risk,82,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-23 08:38:23,CM-86561-B,AGENT_MORGAN,Tech_Support_US,258,21,8.1,11,Subscription_Renewal,88,81,Medium Risk,96,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 08:56:35,CM-79375-C,AGENT_ALEX,Customer_Care_Global,247,57,23.2,21,Order_Tracking,92,89,No Risk,98,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-23 09:20:08,CM-11628-C,AGENT_PAT,Tech_Support_US,202,23,11.2,15,Account_Access,40,95,No Risk,94,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 09:38:11,CM-67292-B,AGENT_MORGAN,Tech_Support_US,384,79,20.6,26,Subscription_Renewal,38,84,No Risk,82,1,Customer confirmed continuation of annual maintenance agreement and updated purchase order authorization number.
2026-08-23 09:55:05,CM-14546-C,AGENT_CHRIS,Customer_Care_Global,132,15,11.5,20,Account_Access,79,93,No Risk,90,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-23 10:07:03,CM-89954-C,AGENT_ALEX,Customer_Care_Global,186,43,23.0,15,Billing_Inquiry,86,77,No Risk,82,1,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-23 10:33:54,CM-33689-A,AGENT_CHRIS,Tech_Support_APAC,296,66,22.4,39,Order_Tracking,13,82,No Risk,87,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-23 10:36:38,CM-25381-A,AGENT_CASEY,Billing_Support_US,256,52,20.5,17,Subscription_Renewal,73,83,No Risk,83,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-23 11:01:40,CM-44275-A,AGENT_JORDAN,Billing_Support_US,138,32,23.0,41,Account_Access,81,84,No Risk,95,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-23 11:50:19,CM-46394-A,AGENT_PAT,Customer_Care_Global,412,79,19.1,20,Order_Tracking,81,73,No Risk,66,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 11:52:55,CM-88732-A,AGENT_CHRIS,Billing_Support_US,179,31,17.1,37,Subscription_Renewal,81,81,No Risk,83,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 12:07:09,CM-70447-B,AGENT_MORGAN,Enterprise_Escalations,289,69,23.8,39,Subscription_Renewal,32,78,No Risk,75,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 13:58:15,CM-36467-B,AGENT_JORDAN,Customer_Care_Global,305,54,17.8,17,Order_Tracking,30,80,No Risk,70,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-23 14:13:49,CM-92213-A,AGENT_JORDAN,Customer_Care_Global,309,62,20.1,12,General_Product_Query,82,78,No Risk,69,1,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-23 14:22:08,CM-58480-C,AGENT_RILEY,Billing_Support_US,272,35,12.8,27,Order_Tracking,75,88,No Risk,96,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-23 14:29:57,CM-14400-B,AGENT_AVERY,Tech_Support_APAC,148,28,18.8,38,Account_Access,61,84,No Risk,73,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 14:45:08,CM-62852-A,AGENT_JORDAN,Tech_Support_US,336,73,21.8,27,General_Product_Query,85,89,No Risk,97,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-23 14:47:01,CM-71408-C,AGENT_RILEY,Tech_Support_APAC,385,53,13.8,18,Account_Access,51,81,No Risk,80,1,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-23 15:17:00,CM-99966-B,AGENT_SAM,Billing_Support_US,333,58,17.5,44,Order_Tracking,13,74,No Risk,66,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-23 15:43:50,CM-30036-C,AGENT_JORDAN,Tech_Support_US,285,38,13.3,38,Subscription_Renewal,82,87,No Risk,85,0,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 16:08:48,CM-75231-A,AGENT_JORDAN,Billing_Support_US,417,33,7.8,18,General_Product_Query,42,80,No Risk,72,1,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-23 16:10:22,CM-69699-C,AGENT_TAYLOR,Customer_Care_Global,316,51,16.0,20,Account_Access,94,89,No Risk,90,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 16:53:07,CM-82279-B,AGENT_JORDAN,Billing_Support_US,209,19,9.2,26,Account_Access,45,85,No Risk,74,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 16:58:36,CM-93719-B,AGENT_PAT,Enterprise_Escalations,285,16,5.7,16,Order_Tracking,95,85,No Risk,80,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-23 17:06:01,CM-66270-A,AGENT_SAM,Billing_Support_US,172,18,10.2,38,General_Product_Query,18,87,No Risk,89,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-23 17:06:38,CM-76176-B,AGENT_CHRIS,Billing_Support_US,388,51,13.2,36,Billing_Inquiry,74,81,No Risk,65,1,Customer queried line-item surcharge on recent monthly statement. Agent reviewed billing schedule and credited processing variance.
2026-08-23 17:50:55,CM-43823-B,AGENT_PAT,Tech_Support_US,177,35,19.8,39,Order_Tracking,51,85,No Risk,87,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-23 18:01:02,CM-81260-A,AGENT_AVERY,Billing_Support_US,215,40,18.8,39,Billing_Inquiry,26,86,No Risk,80,1,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-23 19:03:54,CM-22678-A,AGENT_RILEY,Billing_Support_US,362,58,15.9,31,Billing_Inquiry,90,87,No Risk,80,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 19:11:38,CM-70238-A,AGENT_JORDAN,Tech_Support_US,274,36,13.1,22,Subscription_Renewal,64,68,Medium Risk,75,0,Customer confirmed continuation of annual maintenance agreement and updated purchase order authorization number.
2026-08-23 20:04:12,CM-90273-B,AGENT_TAYLOR,Tech_Support_APAC,265,15,5.6,21,Subscription_Renewal,10,96,No Risk,91,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-23 20:23:10,CM-28550-A,AGENT_TAYLOR,Tech_Support_APAC,359,57,15.9,25,Account_Access,36,88,No Risk,84,1,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-23 20:29:12,CM-82199-B,AGENT_TAYLOR,Customer_Care_Global,207,30,14.7,20,General_Product_Query,74,83,No Risk,86,1,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-23 20:43:32,CM-69635-B,AGENT_TAYLOR,Billing_Support_US,318,69,21.6,19,General_Product_Query,38,81,No Risk,81,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-23 20:57:06,CM-22659-A,AGENT_ALEX,Tech_Support_APAC,154,15,9.9,21,Billing_Inquiry,36,91,No Risk,81,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 21:25:21,CM-76768-B,AGENT_CASEY,Customer_Care_Global,139,9,6.3,21,Billing_Inquiry,43,82,No Risk,71,0,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-23 21:54:08,CM-12132-A,AGENT_RILEY,Tech_Support_APAC,404,75,18.5,30,Subscription_Renewal,45,86,No Risk,85,1,Customer confirmed continuation of annual maintenance agreement and updated purchase order authorization number.
2026-08-23 21:57:16,CM-59060-C,AGENT_JORDAN,Tech_Support_APAC,308,53,17.3,11,Billing_Inquiry,67,75,No Risk,69,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 22:00:28,CM-49321-B,AGENT_CHRIS,Tech_Support_APAC,255,34,13.2,16,Billing_Inquiry,82,85,No Risk,73,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 22:04:43,CM-68121-A,AGENT_JORDAN,Customer_Care_Global,322,16,4.9,13,Billing_Inquiry,69,95,No Risk,96,1,Customer queried line-item surcharge on recent monthly statement. Agent reviewed billing schedule and credited processing variance.
2026-08-23 23:15:32,CM-77193-A,AGENT_PAT,Tech_Support_US,402,74,18.5,40,Account_Access,36,93,No Risk,94,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 23:19:59,CM-15046-A,AGENT_CASEY,Billing_Support_US,252,26,10.3,24,General_Product_Query,80,88,No Risk,81,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-23 23:21:37,CM-73646-C,AGENT_AVERY,Billing_Support_US,325,24,7.4,19,Billing_Inquiry,61,84,No Risk,67,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-23 23:26:39,CM-47597-A,AGENT_PAT,Tech_Support_APAC,302,22,7.4,24,Subscription_Renewal,24,80,No Risk,69,0,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-23 23:39:46,CM-41608-B,AGENT_CASEY,Tech_Support_APAC,208,32,15.5,32,Account_Access,59,83,No Risk,76,0,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-23 23:44:37,CM-93447-B,AGENT_ALEX,Tech_Support_US,359,18,5.1,12,Account_Access,33,99,No Risk,92,1,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-23 23:45:01,CM-41546-A,AGENT_CASEY,Enterprise_Escalations,372,50,13.5,28,Account_Access,47,86,No Risk,88,0,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 23:51:54,CM-79711-A,AGENT_ALEX,Customer_Care_Global,284,25,8.9,38,Account_Access,84,87,No Risk,90,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-23 23:57:06,CM-56486-B,AGENT_MORGAN,Billing_Support_US,410,73,17.7,44,Subscription_Renewal,61,73,No Risk,67,1,Enterprise contact reviewed upcoming annual contract renewal terms and license tiers. Agent forwarded formal quote sheet.
2026-08-23 23:57:38,CM-32405-A,AGENT_MORGAN,Customer_Care_Global,127,22,17.5,35,Order_Tracking,21,91,No Risk,86,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-24 00:03:24,CM-78733-A,AGENT_RILEY,Tech_Support_APAC,200,29,14.4,30,Order_Tracking,31,81,No Risk,72,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-24 00:04:05,CM-76952-B,AGENT_TAYLOR,Customer_Care_Global,128,20,15.9,24,Subscription_Renewal,18,86,No Risk,77,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
2026-08-24 00:44:11,CM-53279-C,AGENT_CHRIS,Tech_Support_APAC,403,57,14.1,36,Order_Tracking,95,80,No Risk,73,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-24 00:50:04,CM-74819-C,AGENT_PAT,Billing_Support_US,288,48,16.8,27,Billing_Inquiry,45,92,No Risk,91,1,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-24 00:58:20,CM-96809-A,AGENT_RILEY,Billing_Support_US,150,19,12.7,10,Order_Tracking,42,90,No Risk,94,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-24 01:06:17,CM-57325-B,AGENT_TAYLOR,Billing_Support_US,348,41,11.7,28,Order_Tracking,11,83,No Risk,70,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-24 01:20:58,CM-82870-C,AGENT_AVERY,Enterprise_Escalations,403,67,16.6,10,Account_Access,77,87,No Risk,91,1,Caller needed email address change on primary customer account. Two-step verification completed and credentials refreshed.
2026-08-24 01:42:09,CM-79924-A,AGENT_RILEY,Enterprise_Escalations,358,21,5.9,16,Account_Access,69,100,No Risk,95,1,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-24 01:52:48,CM-47274-C,AGENT_AVERY,Enterprise_Escalations,273,20,7.5,33,General_Product_Query,68,93,No Risk,85,1,General inquiry on API rate limits and webhook notification configurations. Agent referenced technical developer documentation.
2026-08-24 02:48:49,CM-93498-B,AGENT_PAT,Billing_Support_US,285,62,21.9,29,Billing_Inquiry,48,80,No Risk,73,1,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-24 03:15:18,CM-51738-B,AGENT_ALEX,Customer_Care_Global,398,61,15.4,11,Account_Access,67,92,No Risk,92,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-24 03:18:47,CM-51889-C,AGENT_CHRIS,Tech_Support_APAC,209,31,14.8,20,General_Product_Query,48,85,No Risk,88,0,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-24 03:24:38,CM-45965-A,AGENT_MORGAN,Enterprise_Escalations,248,27,10.8,12,Order_Tracking,60,76,No Risk,65,1,Customer inquired regarding expedited courier delivery status for hardware order. Agent tracked consignment and confirmed arrival ETA.
2026-08-24 03:38:19,CM-66859-C,AGENT_CASEY,Enterprise_Escalations,233,33,14.2,23,Account_Access,15,89,No Risk,85,0,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-24 03:40:59,CM-99198-B,AGENT_TAYLOR,Enterprise_Escalations,205,38,18.4,21,Order_Tracking,71,85,No Risk,75,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-24 04:14:05,CM-54555-A,AGENT_SAM,Tech_Support_APAC,219,19,8.8,23,Order_Tracking,37,86,Medium Risk,98,0,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-24 04:24:56,CM-39225-A,AGENT_JORDAN,Tech_Support_APAC,251,55,22.0,14,Account_Access,72,87,No Risk,90,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-24 04:25:46,CM-85527-A,AGENT_AVERY,Customer_Care_Global,291,54,18.6,34,Billing_Inquiry,83,85,No Risk,87,1,Caller requested invoice copy and updated credit card details on enterprise billing profile. Verified billing contacts and confirmed change.
2026-08-24 04:27:07,CM-98369-A,AGENT_AVERY,Customer_Care_Global,249,33,13.3,24,Order_Tracking,92,79,No Risk,78,0,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-24 04:36:52,CM-56254-B,AGENT_RILEY,Billing_Support_US,198,45,22.5,39,Order_Tracking,61,81,No Risk,74,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-24 05:04:39,CM-22300-C,AGENT_RILEY,Customer_Care_Global,235,12,5.2,20,Billing_Inquiry,69,87,No Risk,87,1,Discussion regarding prorated subscription charges following plan upgrade. Agent explained billing cycle cutoff dates clearly.
2026-08-24 05:06:23,CM-28659-C,AGENT_MORGAN,Customer_Care_Global,159,13,8.2,37,Account_Access,20,82,No Risk,66,1,Customer requested administrative permission transfer for organization portal. Agent processed identity verification protocol successfully.
2026-08-24 05:09:29,CM-39133-B,AGENT_CASEY,Enterprise_Escalations,307,18,6.0,16,Order_Tracking,74,80,No Risk,66,1,Customer confirmed receipt of initial shipment and verified serial numbers against enterprise invoice order.
2026-08-24 05:30:48,CM-74237-A,AGENT_AVERY,Tech_Support_US,403,44,11.0,27,General_Product_Query,69,83,No Risk,75,1,Caller asked regarding desktop client system requirements and supported browser versions. Agent shared knowledge base link.
2026-08-24 06:07:57,CM-23711-C,AGENT_CHRIS,Tech_Support_APAC,303,38,12.4,31,Account_Access,52,87,No Risk,84,1,User locked out after multi-factor authentication reset. Agent verified security answers and issued one-time password bypass token.
2026-08-24 07:15:24,CM-52547-A,AGENT_JORDAN,Enterprise_Escalations,288,54,18.6,39,Order_Tracking,87,91,No Risk,89,1,Inquiry regarding shipment customs delay. Agent contacted logistics partner and provided updated tracking manifest.
2026-08-24 07:33:43,CM-83608-B,AGENT_ALEX,Tech_Support_APAC,355,30,8.4,33,General_Product_Query,76,88,No Risk,87,1,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-24 07:40:45,CM-85260-B,AGENT_JORDAN,Enterprise_Escalations,327,43,13.3,16,General_Product_Query,81,75,No Risk,69,1,Prospective customer requested feature comparison between Standard and Enterprise analytics tiers.
2026-08-24 07:45:48,CM-59005-C,AGENT_RILEY,Billing_Support_US,351,33,9.4,12,Subscription_Renewal,61,83,No Risk,80,0,Customer confirmed continuation of annual maintenance agreement and updated purchase order authorization number.
2026-08-24 08:02:37,CM-14514-C,AGENT_CASEY,Tech_Support_US,172,31,17.9,43,Subscription_Renewal,91,85,No Risk,89,1,Inquiry on multi-seat volume discount tiers for next fiscal renewal period. Agent summarized discount matrix.
